rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,date,year-month,genres
73,spotify:track:3zakx7RAwdkUQlOoQ7SJRt,"Brent Faiyaz, Dahi, Tyler, The Creator","GRAVITY (FEAT. TYLER, THE CREATOR)","Lost Kids LLC., Marketed by Venice / Stem",73,-1,3,1267840,2022-07-08,2022-07,['R&B/Soul']
75,spotify:track:4lfAwGFU3Zo2ZruXzRG8tw,Brent Faiyaz,VILLAIN'S THEME,"Lost Kids LLC., Marketed by Venice / Stem",75,-1,1,1264371,2022-07-08,2022-07,['R&B/Soul']
150,spotify:track:7AwVSKaQxpidrtYBerkHKk,"Ana Castela, Melody, Dj Chris No Beat",Pipoco,Ana Castela,150,-1,1,951406,2022-07-09,2022-07,"['Latin Music', 'R&B/Soul']"
184,spotify:track:21szgNA72iLwvBxHQLgwBh,Nessa Barrett,die first,Warner Records,184,-1,1,809525,2022-07-11,2022-07,['Pop']
72,spotify:track:0Puudh380z6cOCgMaTNm7h,j-hope,Future,BIGHIT MUSIC,72,-1,1,1388177,2022-07-15,2022-07,"['Asian Music', 'Hip Hop']"
71,spotify:track:0PJSXtjkdTjJzZAMyNus02,j-hope,Music Box : Reflection,BIGHIT MUSIC,71,-1,1,1391767,2022-07-15,2022-07,"['Asian Music', 'Hip Hop']"
65,spotify:track:00I41xsW6SunZDJ5fB8KAd,j-hope,Safety Zone,BIGHIT MUSIC,65,-1,1,1471444,2022-07-15,2022-07,"['Asian Music', 'R&B/Soul', 'Hip Hop']"
64,spotify:track:1fNwwml8UcKvhfM6YEVIRh,j-hope,What if…,BIGHIT MUSIC,64,-1,1,1471954,2022-07-15,2022-07,"['Asian Music', 'Hip Hop']"
61,spotify:track:1XIIvx9S19CZVc7eow7EX7,j-hope,STOP,BIGHIT MUSIC,61,-1,1,1505013,2022-07-15,2022-07,"['Asian Music', 'Hip Hop']"
76,spotify:track:0M7ai1yfYyb4OlyRgdmtTK,j-hope,Intro,BIGHIT MUSIC,76,-1,1,1361668,2022-07-15,2022-07,['Asian Music']
96,spotify:track:3gUzi41YOt3VExeyHSLsMj,"thasup, Lazza, Sfera Ebbasta",s!r! (feat. Lazza & Sfera Ebbasta),Thasup s.r.l.,96,-1,1,1204928,2022-07-15,2022-07,['Hip Hop']
50,spotify:track:5lfWrciYtohtIMVDVZd0Rf,"Calvin Harris, Justin Timberlake, Halsey, Pharrell Williams","Stay With Me (with Justin Timberlake, Halsey, & Pharrell)",Columbia,50,-1,1,1618404,2022-07-15,2022-07,"['Electronic', 'Pop']"
49,spotify:track:2On611HXKQAbaYkuc4NQAm,j-hope,Pandora's Box,BIGHIT MUSIC,49,-1,1,1655494,2022-07-15,2022-07,"['Asian Music', 'Hip Hop']"
15,spotify:track:2QWEMqQMJR1KDf6hDjJOs6,j-hope,Arson,BIGHIT MUSIC,15,-1,1,2805439,2022-07-15,2022-07,"['Asian Music', 'Hip Hop']"
43,spotify:track:70XnKsO3UnIT4FnEwChQXx,j-hope,= (Equal Sign),BIGHIT MUSIC,43,-1,1,1721182,2022-07-15,2022-07,"['Asian Music', 'Hip Hop']"
100,spotify:track:7k6aVgrtJqNTMVqk5yMWKD,"Bonez MC, RAF Camora",Letztes Mal,187 Strassenbande,100,-1,1,1188302,2022-07-15,2022-07,['Hip Hop']
172,spotify:track:2FPmvXIMpjgzJQbUeJo8Iv,"Steve Lacy, Fousheé",Sunshine (feat. Fousheé),L-M Records/RCA Records,172,-1,1,946528,2022-07-15,2022-07,"['R&B/Soul', 'Jazz']"
188,spotify:track:3WBRfkOozHEsG0hbrBzwlm,"Porter Robinson, League of Legends",Everything Goes On,Riot Games,188,-1,1,907802,2022-07-15,2022-07,"['Electronic', 'Pop']"
105,spotify:track:13Irp51zj01BZu2XtDrnAg,Lizzo,2 Be Loved (Am I Ready),Nice Life/Atlantic,105,-1,1,1157759,2022-07-15,2022-07,"['Electronic', 'Pop']"
61,spotify:track:6VBhH7CyP56BXjp8VsDFPZ,"Pritam, Arijit Singh, Amitabh Bhattacharya","Kesariya (From ""Brahmastra"")",Sony Music Entertainment India Pvt. Ltd.,61,-1,1,1271145,2022-07-17,2022-07,"['Latin Music', 'Movie/Game Music']"
137,spotify:track:7KWKWJnbGJ3Soag6Oopion,Luísa Sonza,CACHORRINHAS,Sony Music Entertainment,137,-1,1,935395,2022-07-19,2022-07,"['Electronic', 'Pop']"
13,spotify:track:2bbwjxA68m9PHZFWgF1fze,Duki,GIVENCHY,DALE PLAY Records / SSJ Records,13,-1,1,2749372,2022-07-21,2022-07,"['Latin Music', 'Hip Hop']"
198,spotify:track:5SHpuW2qjkQtFRpE6P9Nks,Billie Eilish,The 30th,Darkroom/Interscope Records,198,-1,1,821053,2022-07-21,2022-07,"['Alternative/Indie', 'Folk', 'Pop']"
148,spotify:track:0N9C80kcgL0xXGduKnYKWi,"Mac Miller, The Temper Trap",Love Lost,Rostrum Records,148,-1,1,975143,2022-07-22,2022-07,['Hip Hop']
19,spotify:track:5bLGQqcpsz5ISWeihZfJnR,"Russ, Ed Sheeran",Are You Entertained,DIEMON / Ed Sheeran appears courtesy of Asylum Records UK,19,-1,1,2557547,2022-07-22,2022-07,['Hip Hop']
72,spotify:track:4xxeEWGQNFQ6qehlnev5LS,Marília Mendonça,Te Amo Demais,Som Livre,72,-1,1,1321850,2022-07-22,2022-07,['Latin Music']
190,spotify:track:2SwQShWjZsxoGviEyaEMOX,Ezhel,Nerdesin,StageArt Europe,190,-1,1,854454,2022-07-23,2022-07,['Hip Hop']
200,spotify:track:68EkhVWIeULhHxcbi1QhzK,AJR,World's Smallest Violin,Black Butter,200,-1,1,756767,2022-07-24,2022-07,['Pop']
166,spotify:track:1gH1h30wkQdd9zhY3j7a8T,Rex Orange County,THE SHADE,Rex Orange County,166,-1,1,817315,2022-07-24,2022-07,"['Alternative/Indie', 'Pop']"
55,spotify:track:2XMAWynSTIst5KmLSv0Npf,Beyoncé,AMERICA HAS A PROBLEM,Parkwood Entertainment/Columbia,55,-1,1,1727925,2022-07-29,2022-07,"['Electronic', 'Pop']"
51,spotify:track:3k4CoiIQXiNBrwrmbBMDxj,Beyoncé,ALL UP IN YOUR MIND,Parkwood Entertainment/Columbia,51,-1,1,1769366,2022-07-29,2022-07,"['R&B/Soul', 'Electronic', 'Pop']"
18,spotify:track:2i5vu6GI7mJ2B2pf9gNFhn,"Beyoncé, BEAM",ENERGY (feat. Beam),Parkwood Entertainment/Columbia,18,-1,1,3089590,2022-07-29,2022-07,['Pop']
16,spotify:track:2mqTtvbKxH7SoEQ2oGAnsA,Beyoncé,CHURCH GIRL,Parkwood Entertainment/Columbia,16,-1,1,3156074,2022-07-29,2022-07,"['R&B/Soul', 'Electronic', 'Pop', 'Hip Hop']"
14,spotify:track:0mKGwFMHzTprtS2vpR3b6s,Beyoncé,COZY,Parkwood Entertainment/Columbia,14,-1,1,3296289,2022-07-29,2022-07,"['R&B/Soul', 'Electronic', 'Pop']"
12,spotify:track:1Hohk6AufHZOrrhMXZppax,Beyoncé,ALIEN SUPERSTAR,Parkwood Entertainment/Columbia,12,-1,1,3470344,2022-07-29,2022-07,"['Electronic', 'Pop']"
26,spotify:track:3HyR1j49TY5ACP2lseF1jx,Beyoncé,SUMMER RENAISSANCE,Parkwood Entertainment/Columbia,26,-1,1,2488712,2022-07-29,2022-07,"['Electronic', 'Pop']"
